2.241078360030695649e+01,2.128063872401548906e+01,2.240995649305631332e+01,2.045251822055212187e+01,2.079858054942712897e+01,2.033646377430414987e+01,2.180293727786352065e+01,2.086145622050833026e+01,2.211065226232176428e+01,2.129774596032001455e+01,2.225741895905997580e+01,2.147657786262732316e+01,2.301881507855472364e+01,2.288302170105350797e+01,2.454524668604000226e+01,2.320036216900967929e+01,2.372538130994172434e+01,2.300291087567330806e+01,2.385904228941029714e+01,2.278773754141622021e+01,2.292389978705188014e+01,2.245357783120800832e+01,2.308153460393606338e+01,2.201505527888315328e+01,2.266067668403002244e+01,2.231969799349758432e+01,2.415693916790382900e+01,2.401991112022398056e+01,2.691902962950706524e+01,2.608132573904072160e+01,2.596683603920564565e+01,2.073293475815859210e+01
2.172251872051367627e+01,2.327806030568774531e+01,2.171735111965597298e+01,2.163638253431798830e+01,2.025742671545236817e+01,2.199388339089256306e+01,2.147903214867096722e+01,2.183341711262062290e+01,2.173700750360916345e+01,2.290475699504168006e+01,2.201814636004405656e+01,2.200444800372207510e+01,2.241161107328218804e+01,2.401050064710659626e+01,2.386816597292602182e+01,2.381644518693809687e+01,2.321070472711340926e+01,2.450445437378556335e+01,2.367296291471006953e+01,2.327572540931322465e+01,2.261842202570181826e+01,2.359148514232822436e+01,2.286099558324332293e+01,2.254131783775108033e+01,2.202369638440001154e+01,2.342751068335093123e+01,2.326395235418300445e+01,2.445221760644329834e+01,2.631987731352666060e+01,2.793706522033068040e+01,2.560644611571933638e+01,2.394880570402506237e+01
2.298471634487009396e+01,2.193531181414533648e+01,2.340531920604672678e+01,2.171647582074200500e+01,2.235914583807533518e+01,2.176788919969339986e+01,2.287584334213562443e+01,2.159594127534154495e+01,2.260310669680944784e+01,2.227679161608085678e+01,2.279884129612986499e+01,2.202552378556543999e+01,2.316280798779308725e+01,2.320320992299866703e+01,2.480430201794746381e+01,2.391100412727405455e+01,2.446326248192679031e+01,2.381593815328773189e+01,2.428726288222179619e+01,2.303455011271807962e+01,2.352575272743564483e+01,2.275039302734302282e+01,2.331859215585114953e+01,2.215137594256282227e+01,2.258137905279937740e+01,2.217581230839090267e+01,2.317905971226264228e+01,2.314776470934913277e+01,2.606140340501991659e+01,2.628093968517219992e+01,2.734118301943010465e+01,2.499604854324002190e+01
2.262883356888090702e+01,2.373891421669662805e+01,2.275039228875709796e+01,2.242879347588450401e+01,2.213523430212813992e+01,2.337671292634712472e+01,2.242395230297319131e+01,2.257201090788538522e+01,2.220440296635740651e+01,2.331908496724361157e+01,2.241362955160786896e+01,2.290763415703008832e+01,2.279229549422927903e+01,2.466024154261111789e+01,2.461722296030484358e+01,2.459065659631500012e+01,2.430397921101706515e+01,2.517448345214228311e+01,2.412415447501649624e+01,2.383008474591417780e+01,2.282808715010924061e+01,2.391876200210651859e+01,2.293153742489460001e+01,2.251478564176846930e+01,2.193784594727975445e+01,2.338193095013559741e+01,2.271557252069499100e+01,2.297744492125889337e+01,2.531184128494004426e+01,2.723505596551160579e+01,2.686224312901123312e+01,2.650781693752429646e+01
2.388063184690798835e+01,2.295315715741304530e+01,2.385803906460142798e+01,2.277712699772013138e+01,2.334392152119102093e+01,2.282361775655579095e+01,2.299637653996472864e+01,2.220885891098492948e+01,2.357649510580881724e+01,2.274292280315523840e+01,2.438248609518927879e+01,2.340020620393164563e+01,2.495293708832190305e+01,2.461237373937666462e+01,2.543511221960079638e+01,2.464166387375911427e+01,2.555041087539274258e+01,2.495412351805748585e+01,2.517108109776916081e+01,2.392865741878108565e+01,2.375192560390337349e+01,2.319123790189365764e+01,2.356750098801546756e+01,2.257370557673039002e+01,2.180112080335129576e+01,2.145589275364613968e+01,2.283150642892536553e+01,2.185342388788291146e+01,2.460115718801114326e+01,2.482013968325725273e+01,2.723488377127983995e+01,2.598891952466175326e+01
2.358810397793985203e+01,2.479931615252456822e+01,2.346172491804270521e+01,2.359564150173844155e+01,2.322290463102166314e+01,2.418450059722908918e+01,2.319117703273713005e+01,2.343046968153436183e+01,2.320241615763478649e+01,2.481969945671573896e+01,2.465747208151702807e+01,2.544331242841064977e+01,2.492262086362052287e+01,2.593083152066856201e+01,2.522809928305076710e+01,2.558607733306763521e+01,2.518886152355150898e+01,2.645363292473081174e+01,2.509502695746346035e+01,2.457088407241377581e+01,2.349853889943830154e+01,2.408488973881287620e+01,2.304433683552605316e+01,2.246709186985469842e+01,2.105978000298574671e+01,2.222570297854485943e+01,2.222699665428018534e+01,2.241277605778566340e+01,2.323258642719309819e+01,2.565937519156722146e+01,2.634871011288385034e+01,2.653081620144649833e+01
-2.731499999999999773e+02,2.348837270063751248e+01,2.444772949740411150e+01,2.320257509839046861e+01,2.418536676334917956e+01,2.356680963399765005e+01,2.467512489241858020e+01,2.341550546847736314e+01,2.465329493642582293e+01,2.439250731535685190e+01,2.705435152533272003e+01,2.620267416148595885e+01,2.685659580656806611e+01,2.590498575862483221e+01,2.661787438108945025e+01,2.571989414881420544e+01,2.636621103332493021e+01,2.620120430190144134e+01,2.622869246282698441e+01,2.503521332697135904e+01,2.435224657355877298e+01,2.366575829126884400e+01,2.383401065695602483e+01,2.193214199226787287e+01,2.149947122692714174e+01,2.125216236953633597e+01,2.296830390303546210e+01,2.196239138443684169e+01,2.285006939196631492e+01,2.279523519739086623e+01,2.625582233981134550e+01,2.544672566484587151e+01
2.376234553522704118e+01,2.418573778561602694e+01,2.405173649786479473e+01,2.373211582371874329e+01,2.380175452805843861e+01,2.496944268532649858e+01,2.442298978617736793e+01,2.457939096843620064e+01,2.429813007370552214e+01,2.595527736398145180e+01,2.674705574941015129e+01,2.715062762113024064e+01,2.664773218163566071e+01,2.750081322046094101e+01,2.662774525087900201e+01,2.649039723766765064e+01,2.590991025975904449e+01,2.686302915082603704e+01,2.624678907054544652e+01,2.546217890282912322e+01,2.418277578722103272e+01,2.493276025295148202e+01,2.372034105122281744e+01,2.306779384681743750e+01,2.139830593200809972e+01,2.291286887040479314e+01,2.248915499501265458e+01,2.243530868161155922e+01,2.210790127036790409e+01,2.383051516415724791e+01,2.541118650218180619e+01,2.583668346378510705e+01
2.422595685462465553e+01,2.359564867384443687e+01,2.426602450614177542e+01,2.319513071332556819e+01,2.434697401724758947e+01,2.414180626831642940e+01,2.539903318687237288e+01,2.446997667180306735e+01,2.534550467021136910e+01,2.482847418961773656e+01,2.626836046272961767e+01,2.596699577407355264e+01,2.696082150164534141e+01,2.684620720597598620e+01,2.761751493169396099e+01,2.671041623683743182e+01,2.702143868048887043e+01,2.636299025912666139e+01,2.664051337503485684e+01,2.570841649756027891e+01,2.560435434448908154e+01,2.486724770331647960e+01,2.454793736961079276e+01,2.358348033141112410e+01,2.321158843026535123e+01,2.265558371517329306e+01,2.297739423923178492e+01,2.212032722215440117e+01,2.221835493418501528e+01,2.170742310220902027e+01,2.478090972327646568e+01,2.413657955530652544e+01
2.383612251038988461e+01,2.496163594969505084e+01,2.395635549755138527e+01,2.408133728071493351e+01,2.404543133223717177e+01,2.571197409049761973e+01,2.511295640453437272e+01,2.526817048289848344e+01,2.500981895209218919e+01,2.565564877036752023e+01,2.546974438785929351e+01,2.561358177768448741e+01,2.628560173679721856e+01,2.773056453110035591e+01,2.756408359001784447e+01,2.888360430265112200e+01,2.790891793762233419e+01,2.928949087979964361e+01,2.691505653461058500e+01,2.675450695857858818e+01,2.581222838752341886e+01,2.654813281597967034e+01,2.482092880636537302e+01,2.424737933177817695e+01,2.301937185436582922e+01,2.404462713627754056e+01,2.288492785894874260e+01,2.292052257488080613e+01,2.182516003003445348e+01,2.336994997449727407e+01,2.298771487526846613e+01,2.435573196744388724e+01
